name;rating;review_count;category;lat;lon;address;phone;category_source
59 Rivoli;44;32;Art Galleries, Cultural Center;488592299;234566;59 rue de Rivoli 75001 Paris France;;arts
Petit Palais;44;82;Museums, Landmarks & Historical Buildings;48866054;2314589;Avenue Winston Churchill 75008 Paris France;+33 1 53 43 40 00;arts
Musée d’Art Moderne;43;61;Museums;48864557;2297832;11 avenue du Président Wilson 75116 Paris France;+33 1 53 67 40 00;arts
Jeu de Paume;43;41;Museums;488658016;2324068;1 place de la Concorde 75008 Paris France;+33 1 40 20 00 77;arts
Musée des Arts Décoratifs;43;75;Museums;4,88629E+12;2,3344E+13;107 rue de Rivoli 75001 Paris France;+33 1 44 55 57 50;arts
Le Pont des Arts;43;141;Landmarks & Historical Buildings;4885886;233781;Pont des Arts 75001 Paris France;;arts
Centre Pompidou;43;322;Museums;4,88608E+14;2,35263E+14;Place Georges Pompidou 75004 Paris France;+33 1 44 78 12 33;arts
Grand Palais;43;99;Cultural Center, Venues & Event Spaces, Landmarks & Historical Buildings;48866109;2312454;3 avenue du Général Eisenhower 75008 Paris France;+33 1 44 13 17 17;arts
Art Gallery Carré d'artistes Paris 18 Montmartre;50;2;Art Galleries;4,88843E+14;2,34025E+14;14-16 Rue Yvonne Le Tac 75018 Paris France;+33 1 42 54 97 84;arts
Galerie Art 25;50;2;Art Galleries;4,88575E+14;2,35869E+14;25 rue des Rosiers 75004 Paris France;+33 1 42 72 43 30;arts
Openspace;50;2;Art Galleries;4,88646E+14;2,37102E+14;116 bd Richard Lenoir 75011 Paris France;+33 9 80 66 63 94;arts
Lab 14;50;2;Art Galleries;4,88405E+14;2,33232E+14;140 boulevard du Montparnasse 75014 Paris France;+33 6 10 02 33 08;arts
Manekineko de Montmartre;45;4;Cooking Schools, Language Schools, Art Classes;488846346;23462626;7 rue Pierre Picard 75018 Paris France;+33 6 67 74 56 96;arts
Musée Jacquemart-André;42;87;Museums;4887526;231077;158 boulevard Haussmann 75008 Paris France;+33 1 45 62 11 59;arts
American Body Art;42;21;Tattoo, Piercing;48860386;2347844;7 rue des Innocents 75001 Paris France;+33 1 40 26 51 94;arts
Les Catacombes de Paris;42;473;Local Flavor, Museums, Landmarks & Historical Buildings;48833838;2332422;1 avenue du Colonel Henri Rol-Tanguy 75014 Paris France;+33 1 43 22 47 63;arts
Le Lavo//matik arts urbains;47;3;Bookstores, Art Galleries;488265114;238358;20 Bd du Général Jean Simon 75013 Paris France;+33 1 45 83 69 92;arts
Image In Air;41;7;Framing;488606399;235106;119 rue Saint Martin 75004 Paris France;+33 1 44 59 35 25;arts
Musée des Arts et Métiers;41;56;Museums;48866646;2355438;60 rue Réaumur 75003 Paris France;+33 1 53 01 82 00;arts
Art Corpus;41;28;Tattoo, Piercing;4886537;234856;49 Rue Greneta 75002 Paris France;+33 1 40 13 07 34;arts
La Halle Saint-Pierre;41;24;Art Galleries, Museums, Bookstores;4888483;23443;2 rue Ronsard 75018 Paris France;+33 1 42 58 72 89;arts
Fondation Cartier pour l'Art Contemporain;41;53;Museums;4883742;233128;261 bd Raspail 75014 Paris France;+33 1 42 18 56 50;arts
Ecole Nationale Supérieure des Beaux-Arts;50;1;Art Schools;4885642;233445;14 rue Bonaparte 75006 Paris France;+33 1 47 03 50 00;arts
Le Cabinet des Curieux;50;1;Antiques, Art Galleries;488733004;234235;12 Passage Verdeau 75009 Paris France;+33 1 44 83 09 57;arts
Mon Beau Paris;50;1;Historical Tours, Art Tours;48867981;23464;34 rue de Cléry 75005 Paris France;+33 6 50 69 66 91;arts
Centre de danse Elephant Paname;40;6;Dance Studios, Cultural Center;48869368;232999;10 rue Volney 75002 Paris France;+33 1 49 27 83 33;arts
American Body Art;50;1;Tattoo, Piercing;48860655;23497;24 boulevard de Sébastopol 75004 Paris France;+33 1 40 29 15 80;arts
Rock Art Paris;50;1;Art Galleries;488857613;234566;17 bis rue André del Sarte 75018 Paris France;+33 1 42 23 90 25;arts
Art Gallery Carré d'artistes Paris 4 Saint Louis en L'île;50;1;Art Galleries;4,88524E+14;2,35513E+14;70 Rue Saint Louis En L'Île 75004 Paris France;+33 1 46 34 61 60;arts
Galerie des Impressionnistes;50;1;Art Galleries;4,88538E+13;2,36055E+13;14 B rue des Jardins Saint-Paul 75004 Paris France;+33 1 73 74 11 93;arts
Magdalenart;50;1;Art Classes;488562046;23858897;53 rue Leon Frot 75011 Paris France;+33 6 37 23 02 12;arts
Frou-Frou Marché Saint-Pierre;50;1;Fabric Stores, Knitting Supplies;4888434;234557;6 Rue Livingstone 75018 Paris France;+33 9 64 18 15 84;arts
Le Grand Rex;39;111;Cinema, Performing Arts, Music Venues;4,88705E+13;2,34762E+14;1 boulevard Poissonière 75002 Paris France;+33 1 45 08 93 89;arts
Le Lucernaire;39;50;Cinema, Performing Arts, Art Galleries;488441257;23304376;53 rue Notre Dame des Champs 75006 Paris France;+33 1 42 22 66 87;arts
Fondation Louis Vuitton;39;104;Art Galleries;4,88764E+14;2,26346E+14;8 avenue du Mahatma Gandhi 75116 Paris France;+33 1 40 69 96 00;arts
Adam Montparnasse;38;5;Hobby Shops, Art Supplies;4884095;232525;11 bd Edgar Quinet 75014 Paris France;+33 1 43 20 68 53;arts
Sennelier;47;18;Art Supplies;4885832;233265;3 Quai Voltaire 75007 Paris France;+33 1 42 60 72 15;arts
Musée de l’Orangerie;46;250;Museums;48863791;2322667;Place de la Concorde Jardin des Tuileries 75001 Paris France;+33 1 44 77 80 07;arts
L'Ecritoire;45;13;Cards & Stationery;4885915;235027;61 rue Saint-Martin 75004 Paris France;+33 1 42 78 01 18;arts
Atelier des Lumières;45;43;Museums;48861663;2380766;38 rue Saint-Maur 75011 Paris France;+33 1 80 98 46 00;arts
Musée Rodin;45;283;Museums;48855308;2315834;77 rue de Varenne 75007 Paris France;+33 1 44 18 61 10;arts
Hôtel des Invalides;44;85;Landmarks & Historical Buildings, Museums;4,8855E+14;2,31247E+14;Esplanade des Invalides 75007 Paris France;+33 810 11 33 99;arts
Musée Nissim de Camondo;44;21;Museums;4887885;231286;63 rue de Monceau 75008 Paris France;;arts
Gaîté Lyrique;44;41;Music Venues, Art Galleries;4,88666E+14;2,35343E+14;3 bis rue Papin 75003 Paris France;+33 1 53 01 52 00;arts
Théâtre le Ranelagh;44;21;Performing Arts;4885457;227774;5 rue des Vignes 75016 Paris France;+33 1 42 88 64 44;arts
Théâtre du Châtelet ;43;37;Performing Arts;48857725;2346312;2 rue Edouard Colonne 75001 Paris France;+33 1 40 28 28 40;arts
Maison Européenne De La Photographie;43;48;Museums;488549;235912;5/7 rue de Fourcy 75004 Paris France;+33 1 44 78 75 00;arts
L'Imagerie;50;2;Photographers, Art Galleries, Graphic Design;4894064;224776;10 rue du 8 Mai 1945 95100 Argenteuil France;+33 1 75 40 39 12;arts
Maison Fabre;50;2;Arts & Crafts, Accessories;4886484;233845;128 Galerie de Valois 75001 Paris France;+33 1 42 60 75 88;arts
Castiglione;50;1;Jewelry;4886237;233732;2 place Palais Royal Le Louvre des Antiquaires 75001 Paris France;+33 1 42 60 18 41;arts
L'Art et Les Hommes Galerie Bassali;50;1;Antiques;4886166;234027;6 Rue Oratoire 75001 Paris France;+33 1 42 60 21 25;arts
Adam Montmartre;43;4;Art Supplies;48893029;2336255;96 rue Damrémont 75018 Paris France;+33 1 46 06 60 38;arts
Sparts Gallery;50;1;Art Galleries;48855532;23369044;41 rue de Seine 75006 Paris France;+33 1 43 26 05 44;arts
Sacrés Coupons;50;1;Fabric Stores;4888385;234473;10 rue Seveste 75018 Paris France;+33 9 84 35 54 00;arts
Musée de la Chasse et de la Nature;40;32;Museums;48861424;2358721;62 rue des Archives 75003 Paris France;+33 1 53 01 92 40;arts
Dubois;50;1;Art Supplies;4884709;234195;20 Rue Soufflot 75005 Paris France;+33 1 43 54 43 60;arts
Galerie Daniel Maghen;50;1;Art Galleries;488549881;23417599;47 Quai des Grands Augustins 75006 Paris France;+33 1 42 84 37 39;arts
Dank;50;1;Art Galleries;488806299;234286;8 rue Bochart de Saron 75009 Paris France;+33 6 74 58 11 91;arts
Rideaux Couture;50;1;Fabric Stores;4889822;21469299;42 rue des Cormiers 78400 Chatou France;+33 6 11 52 38 27;arts
La Ressourcerie;50;1;Used, Vintage & Consignment;48866414;23457808;13 rue Léopold Bellan 75002 Paris France;;arts
Espace Dali;40;69;Museums;488865;23398;11 rue Poulbot 75018 Paris France;+33 1 42 64 40 10;arts
Abraxas;39;84;Tattoo, Jewelry, Piercing;488593;235308;9 rue Saint Merri 75004 Paris France;+33 1 48 04 33 55;arts
Intemporel;39;7;Art Galleries;4885862;235006;22 rue Saint Martin 75004 Paris France;+33 1 42 72 55 41;arts
Atelier 7;45;2;Art Galleries;4883845;233063;242 boulevard Raspail 75014 Paris France;+33 6 14 21 48 12;arts
Breheret;45;2;Art Galleries;488578;233529;9 Quai Malaquais 75006 Paris France;+33 1 42 60 74 74;arts
Galerie D D G;45;2;Art Galleries;488520757;23560239;56 Rue St Louis en l'Ile 75004 Paris France;+33 9 67 35 76 49;arts
Jaja et Ponpon;45;2;Arts & Crafts, Gift Shops;4,88837E+14;2,34291E+14;44 rue d'Orsel 75018 Paris France;;arts
La Réserve;45;2;Art Galleries;4881874;229732;7 rue Paul Bert 92240 Malakoff France;+33 6 30 79 79 09;arts
Greenwood Gallery;45;2;Art Galleries;488675613;23557899;68 rue du Vertbois 75003 Paris France;+33 6 99 75 56 71;arts
La Maison du Pastel;45;2;Art Supplies;48861031;2354803;20 rue Rambuteau 75003 Paris France;+33 1 40 29 00 67;arts
Art Gallery Carré d'artistes Paris 6  Saint Germain;37;7;Art Galleries;48853623;2,33908E+14;66 Rue Saint André Des Arts 75006 Paris France;+33 1 43 25 61 72;arts
Opéra National de Paris - Bastille;37;72;Performing Arts, Opera & Ballet;48852439;2370202;Place de la Bastille 75012 Paris France;+33 892 89 90 90;arts
La Recyclerie;36;106;Cultural Center, Cafes, Breakfast & Brunch;48897623;2344037;83 boulevard Ornano 75018 Paris France;+33 1 42 57 58 49;arts
Palais de Tokyo;36;98;Museums, Art Galleries;4886421;2296468;13 avenue du Président Wilson 75016 Paris France;+33 1 81 97 35 88;arts
Moulin Rouge;35;487;Cabaret;48884317;2332252;82 boulevard de Clichy 75018 Paris France;+33 1 53 09 82 82;arts
Art Gallery Carré d'artistes Paris 4 Le Marais;40;3;Art Galleries;48857396;2,35734E+14;29 Rue Vieille Du Temple 75004 Paris France;+33 1 44 61 73 23;arts
Art Symbol;38;4;Art Galleries;4885609;236667;24 place des Vosges 75003 Paris France;+33 1 40 27 05 75;arts
Galeries Vivienne;40;3;Local Flavor, Art Galleries;48867051;2339064;6 Rue vivienne 75002 Paris France;;arts
Galerie Lumas;34;5;Art Galleries;4885508;233674;40 rue de Seine 75006 Paris France;+33 1 43 29 10 29;arts
Le Mouffetard;33;9;Performing Arts;4884221;234983;73 rue Mouffetard 75005 Paris France;+33 1 84 79 44 44;arts
Galerie Claudine Legrand;40;2;Art Galleries;4885504;233681;49 Rue Seine 75006 Paris France;+33 1 43 25 96 60;arts
Galerie du Scorpion;40;2;Antiques, Art Galleries;4885173;234694;46 rue Galande 75005 Paris France;+33 1 43 26 06 16;arts
Galerie Baudoin Lebon;40;2;Art Galleries;488586699;235489;38 rue Ste Croix la Bretonnerie 75004 Paris France;+33 1 42 72 09 10;arts
Galerie Marion Meyer;40;2;Art Galleries;488509699;234872;3 rue des Trois Portes 75005 Paris France;+33 1 46 33 04 38;arts
Arludik;37;3;Art Galleries;4885111;235871;12-14 rue Saint Louis en l'Ile 75004 Paris France;+33 1 43 26 19 22;arts
L'Ecole Van Cleef & Arpels;37;3;Specialty Schools;488676796;23305299;22 place Vendôme 75001 Paris France;+33 1 70 70 36 00;arts
Parc de la Planchette;48;6;Parks;48893217;2287864;92300 Levallois Perret France;+33 1 47 48 19 77;parks
Les Jardins du Palais Royal;47;46;Parks, Landmarks & Historical Buildings;48864147;2336372;6 rue de Montpensier 75001 Paris France;+33 1 42 96 13 32;parks
Louvre Pyramid;46;200;Landmarks & Historical Buildings;4886102;2335858;Cour Napoléon 75001 Paris France;+33 1 40 20 53 17;parks
Opéra National de Paris - Palais Garnier;46;276;Landmarks & Historical Buildings, Opera & Ballet;488719444;23316667;8 rue Scribe 75009 Paris France;+33 1 71 25 24 23;parks
Jardin du Luxembourg;46;425;Parks;4,88468E+14;2,33755E+14;Rue de Médicis 75006 Paris France;+33 1 40 71 75 60;parks
Square Boucicaut;46;7;Parks;488514;23259;1 rue de Babylone 75007 Paris France;;parks
Parc de Sceaux;46;46;Parks;487769;230368;8 avenue Claude Perrault Domaine Départemental de Sceaux 92330 Sceaux France;+33 1 41 87 28 00;parks
La Tour Eiffel;46;2156;Landmarks & Historical Buildings;48858368;2,29448E+14;5 avenue Anatole France Champ de Mars 75007 Paris France;+33 892 70 12 39;parks
Square du Vert - Galant;45;15;Parks;4,88573E+14;2,3405E+14;Place du Pont-Neuf 75001 Paris France;+33 1 46 33 98 38;parks
Place des Vosges;45;105;Parks;48855605;2365521;Place des Vosges 75003 Paris France;;parks
Le Mur des je t'Aime;45;37;Parks, Local Flavor;48884661;2338481;Square Jehan Rictus Place des Abbesses 75018 Paris France;+33 6 62 42 31 07;parks
L'Arc de Triomphe;45;708;Landmarks & Historical Buildings;4,88738E+14;2,29502E+14;Place de l'Étoile 75008 Paris France;+33 1 55 37 73 77;parks
Palais du Luxembourg;44;89;Landmarks & Historical Buildings;4,88482E+14;2,33731E+14;15 rue de Vaugirard 75006 Paris France;+33 1 44 54 19 30;parks
Square Georges Cain;44;5;Landmarks & Historical Buildings;48861489;2362513;75003 Paris France;;parks
Promenade de l'Avenue de Breteuil;44;5;Parks;488485264;23112758;Avenue de Breteuil 75007 Paris France;;parks
Le Parc des Buttes Chaumont;44;191;Parks;488769112;23810999;1 rue Botzaris 75019 Paris France;;parks
Bois de Vincennes;43;58;Parks;48828281;2433099;Route de la Pyramide 75012 Paris France;;parks
Parc Floral de Paris;43;44;Parks;4,88383E+14;2,44255E+13;Route du Champs de Manoeuvre 75012 Paris France;+33 1 49 54 24 84;parks
Parc de Bagatelle;43;16;Parks;48869131;224803;Route de Sèvres 75016 Neuilly France;+33 1 45 01 20 10;parks
Parc Montsouris;43;77;Parks;48822216;2338178;2 rue Gazan 75014 Paris France;;parks
La Fontaine Médicis;45;4;Parks;4884807;2338969;Jardin du Luxembourg Paris France;;parks
Jardins de l'archipel des Berges de Seine;50;2;Botanical Gardens;4,8863E+14;2,30474E+14;Port du Gros Cailloux 75007 Paris France;;parks
Square Saint-Gilles Grand Veneur;50;2;Parks;488590202;236602;9 rue du Grand Veneur 75003 Paris France;;parks
Jardin des Tuileries;42;245;Parks;48863396;2327307;113 rue de Rivoli 75001 Paris France;+33 1 40 20 90 43;parks
Promenade Plantée;42;55;Landmarks & Historical Buildings, Parks;4,88411E+13;2,39658E+14;Avenue Daumesnil/Porte de Saint Mandé/Bois de Vincennes 75012 Paris France;;parks
Jardin des Plantes;42;84;Botanical Gardens, Parks;4,88453E+14;2,36102E+13;57 rue Cuvier 75005 Paris France;+33 1 40 79 56 01;parks
La Terrasse des Galeries Lafayette;42;5;Parks;4887301;233269;40 bd Haussmann 7ème étage 75009 Paris France;+33 1 42 85 12 00;parks
Esplanade des Invalides;42;27;Parks;48862418;2311655;129 rue de Grenelle 75007 Paris France;;parks
Parc Monceau;42;93;Parks;4,88795E+14;2,30921E+14;35 boulevard Courcelles 75008 Paris France;+33 1 42 27 08 64;parks
jardins luxembourg;47;3;Parks;488986397;23188901;la place des jardins qq copains c mieux Paris France;;parks
Square Louvois;42;6;Parks;48868245;2337164;1 rue Louvois 75002 Paris France;;parks
Parc de Bercy;42;43;Parks;4883712;2380555;128 quai de Bercy 75012 Paris France;;parks
Champ de Mars;42;90;Parks;48855861;229867;2 allée Adrienne Lecouvreur 75007 Paris France;;parks
Le Jardin du Ranelagh;41;7;Kids Activities, Bookstores, Parks;488567;226494;Avenue du Ranelagh Avenue Ingres 75016 Paris France;+33 1 45 27 82 16;parks
Jardin Tino-Rossi;41;7;Parks;4884586;23624299;2 quai Saint-Bernard 75005 Paris France;+33 1 45 08 55 25;parks
Parc de Belleville;41;40;Parks;4,88715E+14;2,38547E+14;47 rue des Couronnes 75020 Paris France;;parks
Coulée Verte René-Dumont;41;10;Parks;4,88464E+13;2,37771E+13;Place de la Bastille 75012 Paris France;;parks
Jardin des Rosiers - Joseph Migneret;41;11;Parks;4885779;236038;35-37 rue des Francs-Bourgeois 75004 Paris France;;parks
Square du Temple;40;14;Parks;4,88646E+14;2,36077E+14;64 rue de Bretagne 75003 Paris France;;parks
Jardin Nelson-Mandela ex-des Halles;40;6;Parks;48862837;2343935;1 rue Pierre-Lescot 75001 Paris France;;parks
Parcours Sportif;50;1;Parks;4887835;236584;159 quai de Valmy Square Eugene Varlin 75010 Paris France;;parks
Le Bois de Boulogne;40;18;Parks;48862438;2249173;75016 Paris France;+33 1 42 88 04 69;parks
Square Jean XXIII;40;6;Parks;48852386;235089;4 place du Parvis Notre-Dame 75004 Paris France;;parks
Jardin partagé des Deux-Nèthes;50;1;Parks;488852199;232681;22 avenue de Clichy 75018 Paris France;;parks
Parc des Sports;50;1;Parks;4875156;231717;12 Avenue Parc des Sports 94260 Fresnes France;;parks
Square des Batignolles;39;23;Parks, Playgrounds;488876;231736;Place Charles Fillion 75017 Paris France;+33 1 40 71 74 00;parks
Parc de la Villette;39;36;Parks;48891757;2391928;211 avenue Jean Jaurès 75019 Paris France;;parks
Parc Sainte-Périne;39;7;Parks;4884586;226901;39 rue Mirabeau 75016 Paris France;;parks
Square Gabriel Pierné;43;3;Parks;4885702;233654;Sq Gabriel Pierné 75006 Paris France;;parks
Les Vignes de Montmartre;43;3;Parks;4888811;233981;14-18 rue des Saules 75018 Paris France;;parks
Musée Albert Kahn;46;53;Botanical Gardens, Museums, Parks;4884136;222748;14 rue du Port 92100 Boulogne-billancourt France;+33 1 55 19 28 00;parks
Arc de Triomphe du Carrousel;46;43;Landmarks & Historical Buildings;4,88617E+14;2,33291E+14;Place du Carrousel 75001 Paris France;;parks
Le Pont Neuf;45;78;Landmarks & Historical Buildings;4,88571E+14;2,34135E+14;75001 Paris France;;parks
La Seine - Paris;45;51;Landmarks & Historical Buildings;4,88634E+14;2,33371E+14;75001 Paris France;;parks
Basilique du Sacré-Cœur de Montmartre;45;629;Churches, Landmarks & Historical Buildings;4888709;234343;35 rue du Chevalier de la Barre 75018 Paris France;+33 1 53 41 89 00;parks
Basilique Sainte Clotilde;44;5;Churches, Landmarks & Historical Buildings;488585281;23199401;23bis rue Las Cases 75007 Paris France;+33 1 44 18 62 60;parks
L'île aux Cygnes;43;6;Parks, Local Flavor;4,88531E+14;2,28399E+14;Île aux Cygnes 75016 Paris France;;parks
Pelouse de Reuilly;45;4;Parks;4883016;2406523;Bois de Vincennes 75012 Paris France;;parks
La Cité des Fleurs;42;5;Parks, Landmarks & Historical Buildings;4889137;231917;154 ave de Clichy 75017 Paris France;;parks
Parc de Bois-Préau;47;3;Parks;4,88728E+14;2,17146E+14;1 avenue de l'Impératrice-Joséphine 92500 Rueil-Malmaison France;+33 1 47 10 08 20;parks
Parc Edmond de Rothschild;42;6;Parks;4885048;2230287;3 rue des Victoires 92100 Boulogne-Billancourt France;+33 1 55 18 66 80;parks
Square Roger Stéphane;47;3;Parks;488525;23279899;Square Récamier 75007 Paris France;;parks
Les Jardins du Ruisseau;42;6;Parks;48897445;23426454;110bis rue du Ruisseau 75018 Paris France;+33 6 51 25 16 23;parks
Domaine National de Saint-Cloud;40;28;Parks;4,88333E+14;2,21201E+14;Avenue de la Grille d'Honneur 92210 Saint-Cloud France;+33 1 41 12 02 90;parks
Square Saint-Lambert;40;6;Parks;48841602;2297387;2 rue Jean-Formigé 75015 Paris France;;parks
Jardin de Reuilly;40;6;Landmarks & Historical Buildings, Parks;4884246;2388792;Jardin de Reuilly Ave Daumesnil 75012 Paris France;+33 1 43 43 78 51;parks
Parc des bruyeres;50;1;Parks;48907616;2261322;Place de la renaissance 92270 Bois-Colombes France;;parks
Doggies et compagnie;50;1;Dog Parks, Pet Sitting;4891186;22636;6 Square Cote Saint Thibault 92270 Bois Colombes France;+33 1 43 34 50 80;parks
Parc André-Citroen;39;60;Parks;4884329;227501;2 rue Cauchy 75015 Paris France;;parks
Palais-Royal;38;44;Landmarks & Historical Buildings;4886251;2337334;2 Place Palais Royal 75001 Paris France;+33 9 64 16 23 64;parks
Square Léon Serpollet;38;6;Parks, Playgrounds, Stadiums & Arenas;488929;233888;Rue des Cloÿs 75018 Paris France;;parks
Square Léon Blum;43;3;Parks;4883951;223588;52 rue de Billancourt 92100 Boulogne-Billancourt France;;parks
Jardin de la Vache Noire;38;12;Parks;4,88723E+14;2,32212E+14;6 avenue du Président Salvador Allende 94110 Arcueil France;+33 821 08 20 82;parks
Square de la Roquette;38;6;Parks;4,88597E+14;2,38487E+14;143 rue de la Roquette 75011 Paris France;;parks
Jardin nomade;43;3;Parks;488525;237922;48 rue Trousseau 75011 Paris France;;parks
Jardin Villemin;38;11;Parks;4887463;236135;14 rue des Récollets 75010 Paris France;;parks
Square Maurice Gardette;38;9;Parks;4,88617E+14;2,37911E+14;2 rue du Général-Blaise 75011 Paris France;;parks
Jardin de l'Arsenal;40;4;Parks;4884951711;236831546;53 bd de la Bastille 75012 Paris France;;parks
Square du Chanoine Viollet;45;2;Parks;48829499;2317707;Rue Didot 75014 Paris France;;parks
Jardin Frédéric-Dard;45;2;Parks;4,88874E+14;2,33824E+14;Rue Norvins 75018 Paris France;;parks
Martin Luther King;37;9;Parks;48890752;2315236;Rue Cardinet 75017 Paris France;;parks
Parc Georges-Brassens;37;18;Parks;4,88316E+14;2,30023E+14;2 place Jacques Marette 75015 Paris France;+33 1 56 08 33 88;parks
Le Grand Colbert;36;291;French, Landmarks & Historical Buildings;4886707;233907;2 rue Vivienne 75002 Paris France;+33 1 42 86 87 88;parks
Jardin du Sacré-Coeur;36;10;Botanical Gardens, Landmarks & Historical Buildings;4,88874E+14;2,34229E+14;Sacré coeur 75018 Paris France;;parks
Square Armand Trousseau;35;25;Playgrounds, Parks;4,88504E+14;2,37712E+14;1 rue Antoine Vollon 75012 Paris France;;parks
Square d'Anvers;38;4;Playgrounds, Parks;4888186;234535;10 bis ave Trudaine 75009 Paris France;;parks
Parc de la Turlure;38;4;Parks, Playgrounds;4888749;234436;Rue du Chevalier de la Barre 75018 Paris France;;parks
Petite Ceinture du 15ème;33;6;Parks;48831861;2292783;99 rue Olivier de Serres 75015 Paris France;;parks
Square Émile Chautemps;40;2;Parks, Playgrounds;488625603;235865;Square Emile Chautemps 75003 Paris France;;parks
Le Square Thomas Jefferson;40;2;Parks;4886751;229479;1 place des Etats-Unis 75116 Paris France;;parks
Square Santiago du Chili;40;2;Parks;488564;2308615;1 avenue de la Motte Picquet 75007 Paris France;+33 1 47 53 09 68;parks
Jardin Catherine-Labouré;35;4;Parks;488516199;23205;29 rue de Babylone 75007 Paris France;;parks
Square de Montholon;35;4;Parks;488772;234567;2 rue Mayran 75009 Paris France;;parks
Square Violet;40;2;Parks;48843837;228977;4 place Violet 75015 Paris France;;parks
Ferme enfantine du Parc des Gondoles;40;2;Parks;48762479;2425477;Parc des Gondoles 94600 Choisy-Le-Roi France;+33 1 48 90 77 11;parks
Bois de Boulogne;32;19;Landmarks & Historical Buildings;48864538;2255309;Route de la Reine Marguerite 75016 Paris France;;parks
Théâtre de Guignol au parc Floral;37;3;Parks, Playgrounds;4884462;24384;Parc floral de Paris 75012 Paris France;+33 1 49 23 94 37;parks
Square Berlioz;37;3;Landmarks & Historical Buildings, Parks;488825;23308399;Rue de Calais 75009 Paris France;;parks
Jardin Anne Frank;40;1;Parks;48861604;2355015;14 impasse Berthaud 75003 Paris France;;parks
Jardin de l'Hospice Debrousse;40;1;Parks;4,88623E+14;2,40643E+14;148 rue de Bagnolet 75020 Paris France;;parks
